1.001e+01 7.157e+01 9.192e+01 6.438e+01 6.209e+01 6.389e+01
1.009e+01 6.894e+01 2.000e+02 6.299e+01 5.939e+01 6.202e+01
1.017e+01 2.000e+02 7.938e+01 6.089e+01 5.793e+01 6.016e+01
1.024e+01 2.000e+02 7.271e+01 5.725e+01 5.494e+01 5.757e+01
1.032e+01 2.000e+02 5.588e+01 5.487e+01 5.198e+01 5.486e+01
1.040e+01 2.000e+02 5.417e+01 5.351e+01 5.018e+01 5.278e+01
1.048e+01 2.000e+02 5.089e+01 5.267e+01 4.860e+01 5.061e+01
1.055e+01 2.000e+02 5.196e+01 5.024e+01 4.798e+01 4.822e+01
1.065e+01 2.000e+02 4.736e+01 2.000e+02 4.759e+01 4.546e+01
1.073e+01 1.331e+02 4.614e+01 2.000e+02 4.537e+01 4.469e+01
1.083e+01 1.234e+02 4.749e+01 2.000e+02 4.480e+01 2.000e+02
1.093e+01 8.318e+01 4.754e+01 2.000e+02 4.563e+01 2.000e+02
1.101e+01 7.504e+01 5.217e+01 2.000e+02 4.735e+01 9.130e+01
1.110e+01 6.954e+01 5.362e+01 2.000e+02 4.846e+01 8.636e+01
1.118e+01 6.664e+01 6.062e+01 2.000e+02 5.188e+01 8.321e+01
1.126e+01 1.049e+02 5.546e+01 2.000e+02 5.554e+01 5.245e+01
1.134e+01 9.456e+01 5.216e+01 2.000e+02 5.418e+01 5.528e+01
1.142e+01 8.588e+01 4.840e+01 2.000e+02 4.929e+01 5.682e+01
1.150e+01 7.750e+01 4.636e+01 2.000e+02 4.665e+01 5.894e+01
1.158e+01 7.125e+01 4.594e+01 2.000e+02 4.422e+01 5.894e+01
1.165e+01 9.614e+01 4.535e+01 2.000e+02 4.163e+01 3.486e+01
1.172e+01 8.771e+01 4.375e+01 1.505e+02 4.241e+01 5.879e+01
1.178e+01 7.951e+01 4.574e+01 1.498e+02 4.239e+01 5.881e+01
1.185e+01 7.183e+01 4.652e+01 1.486e+02 4.304e+01 5.885e+01
1.192e+01 6.813e+01 4.595e+01 1.457e+02 4.401e+01 5.879e+01
1.198e+01 1.016e+02 4.472e+01 1.042e+02 4.421e+01 5.679e+01
1.205e+01 9.392e+01 4.415e+01 1.068e+02 4.339e+01 5.582e+01
1.211e+01 8.758e+01 4.497e+01 1.070e+02 4.262e+01 5.533e+01
1.218e+01 8.338e+01 4.675e+01 1.699e+02 4.381e+01 5.449e+01
1.226e+01 2.000e+02 4.516e+01 5.512e+01 4.399e+01 5.218e+01
1.233e+01 2.000e+02 4.595e+01 5.317e+01 4.442e+01 4.962e+01
1.241e+01 2.000e+02 4.771e+01 5.024e+01 4.398e+01 4.703e+01
1.250e+01 2.000e+02 4.534e+01 2.000e+02 4.243e+01 4.524e+01
1.260e+01 2.000e+02 4.099e+01 2.000e+02 3.921e+01 7.081e+01
1.268e+01 2.000e+02 3.845e+01 1.505e+02 3.600e+01 7.029e+01
1.276e+01 2.000e+02 3.709e+01 1.420e+02 3.575e+01 6.608e+01
1.284e+01 2.000e+02 3.572e+01 1.335e+02 3.444e+01 6.526e+01
1.292e+01 1.246e+02 1.412e+02 1.124e+02 3.579e+01 7.551e+01
1.299e+01 1.153e+02 5.883e+01 1.031e+02 7.629e+01 6.913e+01
1.308e+01 1.062e+02 2.000e+02 9.679e+01 1.031e+02 8.942e+01
1.317e+01 9.437e+01 2.000e+02 8.867e+01 8.428e+01 7.910e+01
1.325e+01 8.254e+01 2.000e+02 8.047e+01 8.820e+01 8.181e+01
1.334e+01 7.384e+01 2.000e+02 7.275e+01 9.226e+01 7.430e+01
1.342e+01 6.464e+01 2.000e+02 6.649e+01 1.001e+02 6.836e+01
1.350e+01 5.636e+01 2.000e+02 6.147e+01 1.197e+02 6.261e+01
1.358e+01 4.955e+01 2.000e+02 5.312e+01 1.198e+02 5.783e+01
1.368e+01 4.231e+01 2.000e+02 4.687e+01 1.211e+02 2.000e+02
1.376e+01 3.537e+01 2.000e+02 3.664e+01 1.612e+02 5.625e+01
1.384e+01 3.470e+01 2.000e+02 3.095e+01 2.000e+02 6.131e+01
1.392e+01 5.634e+01 2.000e+02 2.524e+01 1.186e+02 6.583e+01
1.400e+01 2.000e+02 8.169e+01 1.995e+01 1.156e+02 6.244e+01
1.408e+01 2.000e+02 7.967e+01 1.579e+01 7.945e+01 1.803e+01
1.415e+01 2.000e+02 7.724e+01 1.296e+01 7.966e+01 1.451e+01
1.423e+01 2.000e+02 7.546e+01 1.121e+01 7.810e+01 1.126e+01
1.430e+01 2.000e+02 7.451e+01 1.063e+01 6.182e+01 8.564e+00
1.439e+01 2.000e+02 2.000e+02 1.119e+01 1.028e+02 7.109e+00
1.453e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
1.467e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
1.477e+01 2.000e+02 8.246e+01 2.000e+02 8.154e+01 1.599e+02
1.485e+01 2.000e+02 7.998e+01 2.000e+02 5.036e+01 4.912e+01
1.493e+01 2.000e+02 7.921e+01 2.000e+02 4.974e+01 4.588e+01
1.501e+01 2.000e+02 7.876e+01 1.975e+02 4.898e+01 4.783e+01
1.508e+01 9.229e+01 7.849e+01 5.948e+01 4.912e+01 4.543e+01
1.514e+01 8.310e+01 7.920e+01 4.875e+01 4.898e+01 4.430e+01
1.520e+01 7.530e+01 7.830e+01 4.818e+01 4.829e+01 4.346e+01
1.526e+01 6.881e+01 7.767e+01 4.663e+01 4.810e+01 4.303e+01
1.533e+01 6.461e+01 7.838e+01 4.503e+01 7.298e+01 4.385e+01
1.540e+01 1.785e+02 1.858e+02 4.642e+01 7.166e+01 4.265e+01
1.547e+01 5.548e+01 1.814e+02 4.540e+01 6.989e+01 4.327e+01
1.556e+01 2.000e+02 1.755e+02 4.841e+01 7.106e+01 4.305e+01
1.563e+01 2.000e+02 6.714e+01 4.547e+01 6.314e+01 4.527e+01
1.571e+01 2.000e+02 6.189e+01 4.343e+01 5.985e+01 4.285e+01
1.578e+01 2.000e+02 5.827e+01 4.361e+01 5.647e+01 4.189e+01
1.585e+01 2.000e+02 5.433e+01 4.283e+01 5.392e+01 4.166e+01
1.594e+01 2.000e+02 4.787e+01 2.000e+02 4.848e+01 4.062e+01
1.603e+01 2.000e+02 4.257e+01 2.000e+02 4.777e+01 4.285e+01
1.609e+01 8.496e+01 3.822e+01 6.290e+01 5.385e+01 4.407e+01
1.616e+01 7.806e+01 3.822e+01 2.000e+02 3.853e+01 4.309e+01
1.625e+01 2.000e+02 3.915e+01 2.000e+02 3.531e+01 4.123e+01
1.633e+01 2.000e+02 6.312e+01 1.951e+02 3.386e+01 3.942e+01
1.641e+01 2.000e+02 5.838e+01 3.801e+01 3.643e+01 3.553e+01
1.648e+01 1.640e+02 5.772e+01 1.795e+02 4.032e+01 3.332e+01
1.656e+01 1.565e+02 2.000e+02 3.225e+01 4.483e+01 2.993e+01
1.664e+01 1.485e+02 2.000e+02 2.861e+01 4.829e+01 2.670e+01
1.672e+01 1.402e+02 2.000e+02 2.553e+01 5.203e+01 2.238e+01
1.680e+01 1.308e+02 2.000e+02 2.236e+01 5.423e+01 1.998e+01
1.688e+01 1.205e+02 2.000e+02 2.147e+01 5.594e+01 1.736e+01
1.697e+01 1.099e+02 2.000e+02 2.000e+02 5.844e+01 1.739e+01
1.707e+01 9.880e+01 2.000e+02 2.000e+02 5.934e+01 1.864e+01
1.716e+01 8.770e+01 2.000e+02 2.000e+02 5.899e+01 2.027e+01
1.725e+01 7.829e+01 2.000e+02 4.209e+01 5.947e+01 2.606e+01
1.733e+01 7.072e+01 7.395e+01 2.000e+02 5.975e+01 2.726e+01
1.741e+01 2.000e+02 7.000e+01 6.591e+01 5.921e+01 3.201e+01
1.749e+01 2.000e+02 6.536e+01 6.075e+01 3.510e+01 3.530e+01
1.755e+01 1.389e+02 6.298e+01 5.509e+01 5.676e+01 3.848e+01
1.763e+01 1.314e+02 2.000e+02 5.149e+01 5.677e+01 3.759e+01
1.771e+01 1.218e+02 2.000e+02 4.878e+01 5.790e+01 3.804e+01
1.781e+01 1.125e+02 2.000e+02 2.000e+02 6.010e+01 3.966e+01
1.791e+01 1.020e+02 2.000e+02 2.000e+02 5.989e+01 4.181e+01
1.801e+01 9.322e+01 2.000e+02 2.000e+02 6.182e+01 4.162e+01
1.809e+01 8.355e+01 2.000e+02 5.527e+01 1.030e+02 4.078e+01
1.817e+01 7.431e+01 2.000e+02 4.820e+01 1.038e+02 4.007e+01
1.826e+01 2.000e+02 2.000e+02 4.308e+01 1.050e+02 4.203e+01
1.835e+01 5.638e+01 2.000e+02 4.229e+01 1.051e+02 3.942e+01
1.841e+01 5.113e+01 1.225e+02 4.101e+01 1.059e+02 3.944e+01
1.848e+01 6.915e+01 9.935e+01 4.164e+01 8.916e+01 3.805e+01
1.854e+01 6.226e+01 1.015e+02 4.126e+01 9.103e+01 3.948e+01
1.863e+01 1.610e+02 2.000e+02 3.924e+01 6.365e+01 4.013e+01
1.871e+01 1.496e+02 1.993e+02 3.615e+01 6.489e+01 3.553e+01
1.878e+01 1.401e+02 1.903e+02 3.504e+01 6.489e+01 3.458e+01
1.885e+01 1.321e+02 1.828e+02 3.529e+01 6.642e+01 3.330e+01
1.894e+01 1.244e+02 2.000e+02 2.000e+02 6.441e+01 3.388e+01
1.903e+01 1.173e+02 2.000e+02 2.000e+02 9.229e+01 3.624e+01
1.912e+01 2.000e+02 9.340e+01 2.000e+02 6.084e+01 3.941e+01
1.921e+01 2.000e+02 9.448e+01 1.023e+02 6.020e+01 3.942e+01
1.929e+01 2.000e+02 9.588e+01 9.288e+01 6.068e+01 3.994e+01
1.937e+01 2.000e+02 9.813e+01 8.430e+01 6.502e+01 3.688e+01
1.947e+01 2.000e+02 1.692e+02 2.000e+02 6.655e+01 3.578e+01
1.957e+01 2.000e+02 1.010e+02 2.000e+02 6.531e+01 3.810e+01
1.965e+01 2.000e+02 9.945e+01 5.695e+01 6.490e+01 3.852e+01
1.975e+01 2.000e+02 1.021e+02 2.000e+02 6.739e+01 3.665e+01
1.984e+01 2.000e+02 1.020e+02 2.000e+02 6.771e+01 3.693e+01
1.994e+01 2.000e+02 1.009e+02 2.000e+02 6.789e+01 3.646e+01
2.005e+01 2.000e+02 2.000e+02 2.000e+02 1.008e+02 3.459e+01
2.017e+01 2.000e+02 2.000e+02 2.000e+02 1.047e+02 3.333e+01
2.029e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 3.126e+01
2.042e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 2.866e+01
2.051e+01 5.982e+01 2.000e+02 2.963e+01 2.000e+02 2.586e+01
2.064e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 2.090e+01
2.074e+01 2.000e+02 2.000e+02 2.000e+02 8.016e+01 2.149e+01
2.085e+01 2.000e+02 2.000e+02 2.000e+02 7.880e+01 2.356e+01
2.095e+01 2.000e+02 1.064e+02 2.000e+02 1.074e+02 2.840e+01
2.105e+01 2.000e+02 9.892e+01 2.000e+02 6.987e+01 3.484e+01
2.115e+01 2.000e+02 9.158e+01 2.000e+02 9.379e+01 4.207e+01
2.125e+01 2.000e+02 8.435e+01 2.000e+02 8.698e+01 4.962e+01
2.134e+01 2.000e+02 7.921e+01 2.000e+02 8.047e+01 5.505e+01
2.144e+01 2.000e+02 7.461e+01 2.000e+02 7.529e+01 5.809e+01
2.154e+01 2.000e+02 7.049e+01 2.000e+02 7.015e+01 3.551e+01
2.162e+01 2.000e+02 6.763e+01 1.794e+02 6.725e+01 6.419e+01
2.171e+01 2.000e+02 6.383e+01 1.701e+02 6.394e+01 6.669e+01
2.180e+01 2.000e+02 6.355e+01 1.604e+02 6.254e+01 4.035e+01
2.188e+01 2.000e+02 6.427e+01 1.518e+02 6.224e+01 6.623e+01
2.197e+01 2.000e+02 6.647e+01 1.423e+02 6.338e+01 6.599e+01
2.205e+01 2.000e+02 7.009e+01 1.331e+02 6.542e+01 6.215e+01
2.216e+01 2.000e+02 2.000e+02 2.000e+02 4.457e+01 5.808e+01
2.226e+01 2.000e+02 2.000e+02 5.850e+01 4.557e+01 5.547e+01
2.235e+01 2.000e+02 7.910e+01 2.000e+02 4.794e+01 5.532e+01
2.245e+01 2.000e+02 7.310e+01 2.000e+02 4.794e+01 5.700e+01
2.253e+01 2.000e+02 6.922e+01 8.505e+01 4.206e+01 5.922e+01
2.263e+01 2.000e+02 6.896e+01 2.000e+02 6.548e+01 6.146e+01
2.272e+01 2.000e+02 6.895e+01 2.000e+02 6.569e+01 6.117e+01
2.282e+01 2.000e+02 7.418e+01 2.000e+02 6.847e+01 5.871e+01
2.292e+01 2.000e+02 2.000e+02 5.973e+01 7.234e+01 5.539e+01
2.303e+01 2.000e+02 2.000e+02 2.000e+02 7.659e+01 5.201e+01
2.312e+01 2.000e+02 2.000e+02 5.526e+01 7.615e+01 5.128e+01
2.322e+01 2.000e+02 7.861e+01 2.000e+02 7.446e+01 5.280e+01
2.332e+01 2.000e+02 7.387e+01 2.000e+02 7.137e+01 5.545e+01
2.341e+01 2.000e+02 6.897e+01 2.000e+02 6.785e+01 5.967e+01
2.351e+01 2.000e+02 6.410e+01 2.000e+02 6.338e+01 6.314e+01
2.361e+01 2.000e+02 6.176e+01 2.000e+02 6.072e+01 6.527e+01
2.370e+01 2.000e+02 2.000e+02 7.570e+01 6.169e+01 6.461e+01
2.378e+01 1.149e+02 2.000e+02 7.016e+01 6.632e+01 6.314e+01
2.388e+01 1.038e+02 2.000e+02 6.465e+01 2.000e+02 6.179e+01
2.397e+01 9.211e+01 2.000e+02 6.046e+01 2.000e+02 5.892e+01
2.405e+01 8.211e+01 2.000e+02 5.935e+01 7.369e+01 5.682e+01
2.413e+01 7.489e+01 2.000e+02 5.933e+01 7.458e+01 5.637e+01
2.421e+01 6.834e+01 2.000e+02 5.710e+01 5.472e+01 5.601e+01
2.429e+01 6.450e+01 2.000e+02 5.622e+01 7.470e+01 5.503e+01
2.437e+01 6.141e+01 2.000e+02 5.768e+01 7.357e+01 5.416e+01
2.446e+01 2.000e+02 2.000e+02 5.336e+01 7.403e+01 5.455e+01
2.456e+01 2.000e+02 2.000e+02 4.972e+01 7.610e+01 4.924e+01
2.466e+01 2.000e+02 2.000e+02 4.806e+01 7.140e+01 4.791e+01
2.475e+01 2.000e+02 2.000e+02 4.445e+01 7.175e+01 4.485e+01
2.485e+01 2.000e+02 2.000e+02 4.444e+01 6.823e+01 4.249e+01
2.494e+01 2.000e+02 2.000e+02 4.382e+01 6.476e+01 4.124e+01
2.505e+01 2.000e+02 2.000e+02 2.000e+02 6.224e+01 4.151e+01
2.515e+01 2.000e+02 6.451e+01 2.000e+02 3.689e+01 4.343e+01
2.524e+01 2.000e+02 6.398e+01 2.000e+02 3.668e+01 4.505e+01
2.532e+01 2.000e+02 6.552e+01 6.346e+01 3.469e+01 4.426e+01
2.540e+01 2.000e+02 7.065e+01 5.594e+01 3.740e+01 4.267e+01
2.551e+01 2.000e+02 2.000e+02 2.000e+02 7.094e+01 4.034e+01
2.564e+01 2.000e+02 2.000e+02 2.000e+02 2.000e+02 4.102e+01
2.574e+01 2.000e+02 7.615e+01 2.000e+02 1.817e+02 4.146e+01
2.584e+01 2.000e+02 6.538e+01 2.000e+02 2.000e+02 4.428e+01
2.594e+01 2.000e+02 5.479e+01 2.000e+02 8.484e+01 4.861e+01
2.604e+01 2.000e+02 4.754e+01 2.000e+02 8.828e+01 5.113e+01
2.614e+01 2.000e+02 1.495e+02 2.000e+02 9.859e+01 4.943e+01
2.622e+01 2.000e+02 4.195e+01 7.663e+01 3.892e+01 4.859e+01
2.629e+01 2.000e+02 3.960e+01 6.909e+01 3.784e+01 4.702e+01
2.639e+01 2.000e+02 2.000e+02 6.329e+01 3.896e+01 4.447e+01
2.648e+01 2.000e+02 2.000e+02 4.523e+01 4.457e+01 4.167e+01
2.657e+01 2.000e+02 2.000e+02 4.099e+01 4.667e+01 3.761e+01
2.666e+01 2.000e+02 2.000e+02 3.778e+01 4.982e+01 3.572e+01
2.674e+01 2.000e+02 1.242e+02 3.593e+01 5.066e+01 3.528e+01
2.681e+01 7.747e+01 1.227e+02 3.483e+01 5.068e+01 3.435e+01
2.689e+01 2.000e+02 1.552e+02 3.620e+01 5.102e+01 3.249e+01
2.696e+01 1.624e+02 1.533e+02 3.647e+01 4.984e+01 3.254e+01
2.703e+01 1.534e+02 5.461e+01 3.666e+01 4.900e+01 3.329e+01
2.709e+01 1.456e+02 5.183e+01 5.498e+01 4.681e+01 3.382e+01
2.716e+01 1.385e+02 1.557e+02 4.922e+01 4.661e+01 3.385e+01
2.725e+01 1.320e+02 1.986e+02 2.000e+02 4.734e+01 3.626e+01
2.735e+01 2.000e+02 1.885e+02 2.000e+02 4.440e+01 3.941e+01
2.742e+01 1.141e+02 1.841e+02 5.550e+01 1.486e+02 4.308e+01
2.751e+01 1.467e+02 1.782e+02 2.000e+02 4.340e+01 4.349e+01
2.759e+01 1.407e+02 1.721e+02 2.000e+02 4.620e+01 4.329e+01
2.768e+01 9.094e+01 1.659e+02 2.000e+02 4.929e+01 4.409e+01
2.774e+01 7.874e+01 1.319e+02 6.148e+01 5.253e+01 4.347e+01
2.781e+01 7.087e+01 1.282e+02 4.841e+01 3.484e+01 4.303e+01
2.787e+01 6.379e+01 1.252e+02 4.466e+01 3.575e+01 4.363e+01
2.793e+01 5.666e+01 1.453e+02 4.263e+01 3.315e+01 4.164e+01
2.800e+01 5.317e+01 1.426e+02 4.443e+01 3.643e+01 4.163e+01
2.807e+01 4.858e+01 1.758e+02 4.835e+01 5.721e+01 4.125e+01
2.813e+01 4.852e+01 1.742e+02 4.365e+01 5.566e+01 4.075e+01
2.821e+01 2.000e+02 5.535e+01 3.987e+01 5.355e+01 4.157e+01
2.828e+01 2.000e+02 5.180e+01 3.523e+01 5.084e+01 3.803e+01
2.835e+01 1.856e+02 4.955e+01 3.354e+01 4.797e+01 3.601e+01
2.842e+01 1.758e+02 1.062e+02 3.251e+01 4.829e+01 3.146e+01
2.850e+01 1.672e+02 2.000e+02 3.198e+01 4.401e+01 2.917e+01
